DATE,PTS,AST,TRB,Player,Position
2009-12-27,29,6,5,LeBron James,16
2009-12-29,14,10,8,LeBron James,16
2009-12-30,48,6,10,LeBron James,16
2010-01-02,28,7,9,LeBron James,16
2010-01-03,29,6,7,LeBron James,16
2010-01-06,23,8,7,LeBron James,16
2010-01-08,35,7,6,LeBron James,16
2010-01-10,41,8,10,LeBron James,16
2010-01-11,37,11,8,LeBron James,16
2010-01-14,36,6,9,LeBron James,16
2010-01-16,32,4,4,LeBron James,16
2010-01-19,28,11,9,LeBron James,16
2010-01-21,37,9,5,LeBron James,16
2010-01-23,37,12,9,LeBron James,16
2010-01-25,32,4,9,LeBron James,16
2010-01-27,12,11,6,LeBron James,16
2010-01-29,22,13,9,LeBron James,16
2010-01-31,32,11,3,LeBron James,16
2010-02-02,22,15,6,LeBron James,16
2010-02-04,36,8,7,LeBron James,16
2010-02-06,47,8,8,LeBron James,16
2010-02-09,32,11,3,LeBron James,16
2010-02-11,32,13,8,LeBron James,16
2010-02-18,43,15,13,LeBron James,16
2010-02-19,22,9,3,LeBron James,16
2010-02-21,33,6,9,LeBron James,16
2010-02-23,20,13,5,LeBron James,16
2010-02-25,36,9,7,LeBron James,16
2010-02-26,36,9,6,LeBron James,16
2010-03-01,22,7,7,LeBron James,16
2010-03-03,26,14,7,LeBron James,16
2010-03-05,40,6,13,LeBron James,16
2010-03-12,23,10,6,LeBron James,16
2010-03-14,30,7,8,LeBron James,16
2010-03-16,29,12,12,LeBron James,16
2010-03-17,32,9,9,LeBron James,16
2010-03-19,29,7,11,LeBron James,16
2010-03-21,15,7,3,LeBron James,16
2010-03-24,38,9,6,LeBron James,16
2010-03-26,27,10,5,LeBron James,16
2010-03-28,34,8,7,LeBron James,16
2010-03-31,23,7,9,LeBron James,16
2010-04-02,27,6,13,LeBron James,16
2010-04-04,42,9,7,LeBron James,16
2010-04-06,19,13,6,LeBron James,16
2009-10-28,25,4,11,Kevin Durant,17
2009-10-30,25,1,12,Kevin Durant,17
2009-11-01,16,0,5,Kevin Durant,17
2009-11-03,28,5,4,Kevin Durant,17
2009-11-06,27,1,9,Kevin Durant,17
2009-11-08,28,5,4,Kevin Durant,17
2009-11-10,37,2,5,Kevin Durant,17
2009-11-11,30,4,10,Kevin Durant,17
2009-11-14,25,1,5,Kevin Durant,17
2009-11-15,40,1,8,Kevin Durant,17
2009-11-17,32,5,9,Kevin Durant,17
2009-11-18,12,1,3,Kevin Durant,17
2009-11-20,35,6,6,Kevin Durant,17
2009-11-22,19,2,6,Kevin Durant,17
2009-11-24,28,8,5,Kevin Durant,17
2009-11-27,33,5,12,Kevin Durant,17
2009-11-29,25,6,9,Kevin Durant,17
2009-12-02,33,2,5,Kevin Durant,17
2009-12-04,36,0,5,Kevin Durant,17
2009-12-07,28,4,9,Kevin Durant,17
2009-12-11,32,4,10,Kevin Durant,17
2009-12-13,29,2,5,Kevin Durant,17
2009-12-14,32,3,10,Kevin Durant,17
2009-12-16,12,2,4,Kevin Durant,17
2009-12-18,27,1,6,Kevin Durant,17
2009-12-19,13,2,6,Kevin Durant,17
2009-12-22,30,4,3,Kevin Durant,17
2009-12-23,38,3,6,Kevin Durant,17
2009-12-26,30,4,6,Kevin Durant,17
2009-12-28,40,2,5,Kevin Durant,17
2009-12-29,35,4,11,Kevin Durant,17
2009-12-31,31,5,9,Kevin Durant,17
2010-01-02,31,0,5,Kevin Durant,17
2010-01-04,25,3,8,Kevin Durant,17
2010-01-06,27,3,5,Kevin Durant,17
2010-01-09,40,3,12,Kevin Durant,17
2010-01-11,30,3,5,Kevin Durant,17
2010-01-13,35,3,5,Kevin Durant,17
2010-01-15,30,0,13,Kevin Durant,17
2010-01-16,36,3,10,Kevin Durant,17
2010-01-18,29,5,5,Kevin Durant,17
2010-01-20,31,3,10,Kevin Durant,17
2010-01-22,30,0,8,Kevin Durant,17
2010-01-23,34,3,10,Kevin Durant,17
2010-01-27,28,5,11,Kevin Durant,17
2010-01-29,30,4,4,Kevin Durant,17
2010-01-31,45,2,11,Kevin Durant,17
2010-02-02,33,3,11,Kevin Durant,17
2010-02-03,30,2,3,Kevin Durant,17
2010-02-06,29,4,8,Kevin Durant,17
2010-02-09,33,1,11,Kevin Durant,17
2010-02-16,25,2,14,Kevin Durant,17
2010-02-20,36,3,5,Kevin Durant,17
2010-02-21,32,2,6,Kevin Durant,17
2010-02-23,36,3,8,Kevin Durant,17
2010-02-24,21,3,12,Kevin Durant,17
2010-02-26,25,3,9,Kevin Durant,17
2010-02-28,29,1,6,Kevin Durant,17
2010-03-02,39,2,10,Kevin Durant,17
2010-03-03,19,0,4,Kevin Durant,17
2010-03-05,32,2,9,Kevin Durant,17
2010-03-07,27,5,8,Kevin Durant,17
2010-03-10,29,2,4,Kevin Durant,17
2010-03-12,32,2,12,Kevin Durant,17
2010-03-14,35,3,3,Kevin Durant,17
2010-03-17,26,1,10,Kevin Durant,17
2010-03-19,31,3,6,Kevin Durant,17
2010-03-21,16,3,5,Kevin Durant,17
2010-03-22,45,1,8,Kevin Durant,17
2010-03-24,25,3,4,Kevin Durant,17
2010-03-26,26,3,8,Kevin Durant,17
2010-03-28,29,1,13,Kevin Durant,17
2010-03-30,26,2,10,Kevin Durant,17
2010-03-31,37,2,8,Kevin Durant,17
2010-04-03,23,5,5,Kevin Durant,17
2010-04-04,40,2,9,Kevin Durant,17
2010-04-06,45,4,7,Kevin Durant,17
2010-04-07,33,4,11,Kevin Durant,17
2010-04-09,35,2,9,Kevin Durant,17
2010-04-11,40,5,10,Kevin Durant,17
2010-04-12,30,4,5,Kevin Durant,17
2010-04-14,31,4,7,Kevin Durant,17
2009-10-27,33,3,8,Kobe Bryant,18
2009-10-30,20,2,6,Kobe Bryant,18
2009-11-01,41,3,8,Kobe Bryant,18
2009-11-03,31,4,6,Kobe Bryant,18
2009-11-04,41,4,6,Kobe Bryant,18
2009-11-06,41,1,4,Kobe Bryant,18
2009-11-08,28,1,2,Kobe Bryant,18
2009-11-12,29,4,4,Kobe Bryant,18
2009-11-13,19,2,3,Kobe Bryant,18
2009-11-15,18,3,1,Kobe Bryant,18
2009-11-17,40,5,5,Kobe Bryant,18
2009-11-19,21,8,9,Kobe Bryant,18
2009-11-22,26,7,6,Kobe Bryant,18
2009-11-24,34,4,5,Kobe Bryant,18
2009-11-28,20,6,6,Kobe Bryant,18
2009-11-29,30,7,8,Kobe Bryant,18
2009-12-01,18,4,3,Kobe Bryant,18
2009-12-04,33,3,7,Kobe Bryant,18
2009-12-06,26,3,7,Kobe Bryant,18
2009-12-09,27,8,6,Kobe Bryant,18
2009-12-11,20,5,5,Kobe Bryant,18
2009-12-12,16,5,6,Kobe Bryant,18
2009-12-15,42,3,2,Kobe Bryant,18
2009-12-16,39,4,7,Kobe Bryant,18
2009-12-19,29,5,10,Kobe Bryant,18
2009-12-20,28,4,3,Kobe Bryant,18
2009-12-22,40,6,8,Kobe Bryant,18
2009-12-25,35,8,10,Kobe Bryant,18
2009-12-26,38,4,7,Kobe Bryant,18
2009-12-28,34,2,7,Kobe Bryant,18
2009-12-29,44,11,4,Kobe Bryant,18
2010-01-01,39,5,5,Kobe Bryant,18
2010-01-03,15,8,3,Kobe Bryant,18
2010-01-05,22,3,3,Kobe Bryant,18
2010-01-06,33,8,3,Kobe Bryant,18
2010-01-08,32,7,7,Kobe Bryant,18
2010-01-10,12,1,5,Kobe Bryant,18
2010-01-12,16,3,1,Kobe Bryant,18
2010-01-13,10,1,2,Kobe Bryant,18
2010-01-15,30,3,2,Kobe Bryant,18
2010-01-18,11,7,5,Kobe Bryant,18
2010-01-21,31,4,2,Kobe Bryant,18
2010-01-22,27,6,5,Kobe Bryant,18
2010-01-24,27,9,16,Kobe Bryant,18
2010-01-26,26,8,4,Kobe Bryant,18
2010-01-27,29,7,9,Kobe Bryant,18
2010-01-29,24,3,4,Kobe Bryant,18
2010-01-31,19,6,3,Kobe Bryant,18
2010-02-01,44,3,3,Kobe Bryant,18
2010-02-03,5,6,2,Kobe Bryant,18
2010-02-05,33,0,9,Kobe Bryant,18
2010-02-23,32,6,7,Kobe Bryant,18
2010-02-24,20,2,5,Kobe Bryant,18
2010-02-26,19,8,4,Kobe Bryant,18
2010-02-28,14,12,5,Kobe Bryant,18
2010-03-02,24,6,4,Kobe Bryant,18
2010-03-04,39,4,2,Kobe Bryant,18
2010-03-05,26,2,5,Kobe Bryant,18
2010-03-07,34,7,7,Kobe Bryant,18
2010-03-09,32,6,6,Kobe Bryant,18
2010-03-12,21,8,10,Kobe Bryant,18
2010-03-15,29,4,3,Kobe Bryant,18
2010-03-16,30,7,9,Kobe Bryant,18
2010-03-19,22,13,4,Kobe Bryant,18
2010-03-21,24,4,3,Kobe Bryant,18
2010-03-24,24,6,4,Kobe Bryant,18
2010-03-26,11,3,6,Kobe Bryant,18
2010-03-27,17,9,9,Kobe Bryant,18
2010-03-29,31,6,5,Kobe Bryant,18
2010-03-31,28,4,3,Kobe Bryant,18
2010-04-02,25,3,6,Kobe Bryant,18
2010-04-04,22,6,8,Kobe Bryant,18
2010-04-11,20,2,4,Kobe Bryant,18
2009-10-28,21,2,15,Dwight Howard,19
2009-10-30,20,1,22,Dwight Howard,19
2009-11-01,24,1,11,Dwight Howard,19
2009-11-03,8,0,5,Dwight Howard,19
2009-11-04,25,0,6,Dwight Howard,19
2009-11-06,22,3,12,Dwight Howard,19
2009-11-08,20,0,7,Dwight Howard,19
2009-11-10,15,6,10,Dwight Howard,19
2009-11-11,11,0,7,Dwight Howard,19
2009-11-13,26,1,12,Dwight Howard,19
2009-11-16,14,2,11,Dwight Howard,19
2009-11-18,11,0,10,Dwight Howard,19
2009-11-20,9,0,15,Dwight Howard,19
2009-11-22,17,3,12,Dwight Howard,19
2009-11-25,12,1,16,Dwight Howard,19
2009-11-26,22,3,17,Dwight Howard,19
2009-11-28,25,2,20,Dwight Howard,19
2009-11-29,24,1,16,Dwight Howard,19
2009-12-02,19,2,10,Dwight Howard,19
2009-12-05,17,2,8,Dwight Howard,19
2009-12-08,25,5,11,Dwight Howard,19
2009-12-10,18,1,10,Dwight Howard,19
2009-12-11,10,2,18,Dwight Howard,19
2009-12-14,21,1,23,Dwight Howard,19
2009-12-16,18,0,14,Dwight Howard,19
2009-12-17,17,0,14,Dwight Howard,19
2009-12-19,12,0,20,Dwight Howard,19
2009-12-21,21,2,9,Dwight Howard,19
2009-12-23,13,3,20,Dwight Howard,19
2009-12-25,5,1,20,Dwight Howard,19
2009-12-30,17,1,10,Dwight Howard,19
2010-01-01,9,4,15,Dwight Howard,19
2010-01-02,9,1,12,Dwight Howard,19
2010-01-05,11,0,15,Dwight Howard,19
2010-01-06,20,1,12,Dwight Howard,19
2010-01-08,23,1,12,Dwight Howard,19
2010-01-09,12,4,7,Dwight Howard,19
2010-01-12,30,5,16,Dwight Howard,19
2010-01-13,8,1,13,Dwight Howard,19
2010-01-15,11,0,11,Dwight Howard,19
2010-01-18,24,2,12,Dwight Howard,19
2010-01-20,32,0,11,Dwight Howard,19
2010-01-22,19,1,15,Dwight Howard,19
2010-01-23,10,1,20,Dwight Howard,19
2010-01-25,27,3,15,Dwight Howard,19
2010-01-28,19,0,10,Dwight Howard,19
2010-01-30,31,2,19,Dwight Howard,19
2010-01-31,16,3,15,Dwight Howard,19
2010-02-02,22,1,11,Dwight Howard,19
2010-02-05,20,4,18,Dwight Howard,19
2010-02-07,16,1,13,Dwight Howard,19
2010-02-08,25,2,12,Dwight Howard,19
2010-02-10,18,1,14,Dwight Howard,19
2010-02-11,19,1,11,Dwight Howard,19
2010-02-17,33,3,17,Dwight Howard,19
2010-02-19,29,1,16,Dwight Howard,19
2010-02-21,22,2,16,Dwight Howard,19
2010-02-24,30,3,16,Dwight Howard,19
2010-02-26,26,1,10,Dwight Howard,19
2010-02-28,7,1,5,Dwight Howard,19
2010-03-01,14,0,3,Dwight Howard,19
2010-03-03,28,2,12,Dwight Howard,19
2010-03-05,11,4,16,Dwight Howard,19
2010-03-07,15,2,16,Dwight Howard,19
2010-03-09,22,3,15,Dwight Howard,19
2010-03-11,12,2,6,Dwight Howard,19
2010-03-13,28,5,15,Dwight Howard,19
2010-03-14,27,1,16,Dwight Howard,19
2010-03-17,9,2,7,Dwight Howard,19
2010-03-18,10,1,11,Dwight Howard,19
2010-03-22,23,0,15,Dwight Howard,19
2010-03-24,19,1,24,Dwight Howard,19
2010-03-26,24,4,19,Dwight Howard,19
2010-03-28,18,5,11,Dwight Howard,19
2010-04-01,17,1,20,Dwight Howard,19
2010-04-02,10,2,6,Dwight Howard,19
2010-04-04,8,1,11,Dwight Howard,19
2010-04-07,17,2,10,Dwight Howard,19
2010-04-09,25,2,13,Dwight Howard,19
2010-04-11,22,3,13,Dwight Howard,19
2010-04-12,12,3,11,Dwight Howard,19
2010-04-14,15,2,12,Dwight Howard,19
2009-10-28,26,5,5,Dwyane Wade,20
2009-10-30,32,4,3,Dwyane Wade,20
2009-11-01,25,3,1,Dwyane Wade,20
2009-11-03,23,7,9,Dwyane Wade,20
2009-11-04,40,5,4,Dwyane Wade,20
2009-11-06,22,5,2,Dwyane Wade,20
2009-11-10,41,5,5,Dwyane Wade,20
2009-11-12,36,5,4,Dwyane Wade,20
2009-11-14,22,6,8,Dwyane Wade,20
2009-11-17,22,7,6,Dwyane Wade,20
2009-11-18,15,5,6,Dwyane Wade,20
2009-11-20,30,8,5,Dwyane Wade,20
2009-11-22,31,3,6,Dwyane Wade,20
2009-11-25,24,6,4,Dwyane Wade,20
2009-11-27,18,6,4,Dwyane Wade,20
2009-11-29,27,6,5,Dwyane Wade,20
2009-12-01,22,12,5,Dwyane Wade,20
2009-12-03,25,4,10,Dwyane Wade,20
2009-12-04,26,9,8,Dwyane Wade,20
2009-12-06,34,10,5,Dwyane Wade,20
2009-12-11,28,5,11,Dwyane Wade,20
2009-12-13,25,4,4,Dwyane Wade,20
2009-12-15,19,7,2,Dwyane Wade,20
2009-12-17,25,7,3,Dwyane Wade,20
2009-12-20,28,10,0,Dwyane Wade,20
2009-12-23,29,5,7,Dwyane Wade,20
2009-12-25,30,5,9,Dwyane Wade,20
2009-12-27,25,6,3,Dwyane Wade,20
2009-12-30,22,6,3,Dwyane Wade,20
2009-12-31,16,6,2,Dwyane Wade,20
2010-01-02,29,11,3,Dwyane Wade,20
2010-01-04,28,4,8,Dwyane Wade,20
2010-01-06,44,7,5,Dwyane Wade,20
2010-01-08,33,8,9,Dwyane Wade,20
2010-01-10,24,3,2,Dwyane Wade,20
2010-01-11,13,6,3,Dwyane Wade,20
2010-01-13,35,9,7,Dwyane Wade,20
2010-01-15,37,8,3,Dwyane Wade,20
2010-01-16,24,6,4,Dwyane Wade,20
2010-01-19,32,3,0,Dwyane Wade,20
2010-01-20,16,1,4,Dwyane Wade,20
2010-01-22,32,10,3,Dwyane Wade,20
2010-01-23,27,8,4,Dwyane Wade,20
2010-01-25,32,5,10,Dwyane Wade,20
2010-01-27,35,10,1,Dwyane Wade,20
2010-01-29,22,3,4,Dwyane Wade,20
2010-01-30,21,7,2,Dwyane Wade,20
2010-02-01,23,6,1,Dwyane Wade,20
2010-02-03,30,13,5,Dwyane Wade,20
2010-02-04,24,9,3,Dwyane Wade,20
2010-02-06,20,8,6,Dwyane Wade,20
2010-02-09,17,7,4,Dwyane Wade,20
2010-02-10,18,11,4,Dwyane Wade,20
2010-02-16,24,6,6,Dwyane Wade,20
2010-02-17,8,1,3,Dwyane Wade,20
2010-02-28,21,5,5,Dwyane Wade,20
2010-03-02,35,12,6,Dwyane Wade,20
2010-03-04,27,14,5,Dwyane Wade,20
2010-03-06,38,10,4,Dwyane Wade,20
2010-03-09,27,2,7,Dwyane Wade,20
2010-03-10,27,8,6,Dwyane Wade,20
2010-03-12,22,7,2,Dwyane Wade,20
2010-03-14,38,2,5,Dwyane Wade,20
2010-03-16,28,5,3,Dwyane Wade,20
2010-03-18,36,7,10,Dwyane Wade,20
2010-03-20,14,9,5,Dwyane Wade,20
2010-03-22,27,12,7,Dwyane Wade,20
2010-03-25,12,10,5,Dwyane Wade,20
2010-03-26,30,7,7,Dwyane Wade,20
2010-03-28,32,6,7,Dwyane Wade,20
2010-03-31,10,1,3,Dwyane Wade,20
2010-04-02,43,6,9,Dwyane Wade,20
2010-04-03,39,6,8,Dwyane Wade,20
2010-04-07,22,3,4,Dwyane Wade,20
2010-04-09,19,9,3,Dwyane Wade,20
2010-04-11,32,5,5,Dwyane Wade,20
2010-04-12,30,3,4,Dwyane Wade,20
2009-10-28,30,5,8,Carmelo Anthony,21
2009-10-29,41,3,6,Carmelo Anthony,21
2009-11-01,42,5,7,Carmelo Anthony,21
2009-11-03,25,3,5,Carmelo Anthony,21
2009-11-04,22,1,4,Carmelo Anthony,21
2009-11-06,30,2,8,Carmelo Anthony,21
2009-11-07,30,2,6,Carmelo Anthony,21
2009-11-10,20,3,5,Carmelo Anthony,21
2009-11-11,32,2,10,Carmelo Anthony,21
2009-11-13,25,2,4,Carmelo Anthony,21
2009-11-17,32,5,1,Carmelo Anthony,21
2009-11-20,37,4,6,Carmelo Anthony,21
2009-11-21,30,7,11,Carmelo Anthony,21
2009-11-24,27,4,6,Carmelo Anthony,21
2009-11-25,22,5,4,Carmelo Anthony,21
2009-11-27,50,5,6,Carmelo Anthony,21
2009-11-29,32,2,5,Carmelo Anthony,21
2009-12-01,25,4,7,Carmelo Anthony,21
2009-12-03,22,1,3,Carmelo Anthony,21
2009-12-05,34,2,7,Carmelo Anthony,21
2009-12-07,14,1,4,Carmelo Anthony,21
2009-12-08,34,2,7,Carmelo Anthony,21
2009-12-10,40,2,6,Carmelo Anthony,21
2009-12-12,32,3,8,Carmelo Anthony,21
2009-12-14,31,2,5,Carmelo Anthony,21
2009-12-16,38,3,9,Carmelo Anthony,21
2009-12-18,17,4,6,Carmelo Anthony,21
2009-12-20,41,5,6,Carmelo Anthony,21
2009-12-23,24,7,6,Carmelo Anthony,21
2009-12-25,32,4,9,Carmelo Anthony,21
2009-12-27,16,4,12,Carmelo Anthony,21
2009-12-28,34,2,8,Carmelo Anthony,21
2010-01-11,24,2,2,Carmelo Anthony,21
2010-01-13,27,5,7,Carmelo Anthony,21
2010-01-17,37,2,8,Carmelo Anthony,21
2010-01-20,23,4,4,Carmelo Anthony,21
2010-01-21,28,2,10,Carmelo Anthony,21
2010-01-23,30,4,11,Carmelo Anthony,21
2010-02-09,19,6,4,Carmelo Anthony,21
2010-02-11,19,3,6,Carmelo Anthony,21
2010-02-18,40,7,6,Carmelo Anthony,21
2010-02-19,23,1,7,Carmelo Anthony,21
2010-02-21,23,8,4,Carmelo Anthony,21
2010-02-25,27,1,5,Carmelo Anthony,21
2010-02-26,24,3,3,Carmelo Anthony,21
2010-02-28,21,1,5,Carmelo Anthony,21
2010-03-01,17,4,7,Carmelo Anthony,21
2010-03-03,30,5,8,Carmelo Anthony,21
2010-03-05,34,4,6,Carmelo Anthony,21
2010-03-07,30,5,2,Carmelo Anthony,21
2010-03-10,19,5,6,Carmelo Anthony,21
2010-03-12,32,3,12,Carmelo Anthony,21
2010-03-13,24,2,6,Carmelo Anthony,21
2010-03-15,45,3,10,Carmelo Anthony,21
2010-03-16,29,2,12,Carmelo Anthony,21
2010-03-18,26,4,18,Carmelo Anthony,21
2010-03-20,29,2,7,Carmelo Anthony,21
2010-03-23,36,2,5,Carmelo Anthony,21
2010-03-24,32,5,5,Carmelo Anthony,21
2010-03-26,25,2,8,Carmelo Anthony,21
2010-03-28,26,2,8,Carmelo Anthony,21
2010-03-29,10,1,9,Carmelo Anthony,21
2010-04-01,25,2,5,Carmelo Anthony,21
2010-04-03,24,5,4,Carmelo Anthony,21
2010-04-07,24,1,11,Carmelo Anthony,21
2010-04-08,31,4,4,Carmelo Anthony,21
2010-04-10,19,1,4,Carmelo Anthony,21
2010-04-12,21,1,4,Carmelo Anthony,21
2010-04-13,29,2,6,Carmelo Anthony,21
2009-10-27,34,1,9,Dirk Nowitzki,22
2009-10-30,21,1,10,Dirk Nowitzki,22
2009-10-31,24,3,9,Dirk Nowitzki,22
2009-11-03,40,5,11,Dirk Nowitzki,22
2009-11-04,12,2,5,Dirk Nowitzki,22
2009-11-07,29,4,9,Dirk Nowitzki,22
2009-11-10,23,4,6,Dirk Nowitzki,22
2009-11-11,29,1,12,Dirk Nowitzki,22
2009-11-13,20,2,11,Dirk Nowitzki,22
2009-11-15,25,5,6,Dirk Nowitzki,22
2009-11-16,32,3,11,Dirk Nowitzki,22
2009-11-18,41,0,12,Dirk Nowitzki,22
2009-11-20,20,7,5,Dirk Nowitzki,22
2009-11-24,28,3,10,Dirk Nowitzki,22
2009-11-25,25,1,8,Dirk Nowitzki,22
2009-11-27,31,2,4,Dirk Nowitzki,22
2009-11-28,27,2,9,Dirk Nowitzki,22
2009-11-30,28,4,6,Dirk Nowitzki,22
2009-12-02,24,8,7,Dirk Nowitzki,22
2009-12-04,16,1,10,Dirk Nowitzki,22
2009-12-05,32,2,9,Dirk Nowitzki,22
2009-12-08,33,3,8,Dirk Nowitzki,22
2009-12-11,25,1,5,Dirk Nowitzki,22
2009-12-12,36,2,6,Dirk Nowitzki,22
2009-12-14,10,3,7,Dirk Nowitzki,22
2009-12-16,35,2,11,Dirk Nowitzki,22
2009-12-18,5,1,2,Dirk Nowitzki,22
2009-12-22,27,1,9,Dirk Nowitzki,22
2009-12-26,20,3,4,Dirk Nowitzki,22
2009-12-27,13,2,11,Dirk Nowitzki,22
2009-12-31,11,1,7,Dirk Nowitzki,22
2010-01-02,25,1,7,Dirk Nowitzki,22
2010-01-03,22,1,8,Dirk Nowitzki,22
2010-01-05,22,4,12,Dirk Nowitzki,22
2010-01-08,26,2,5,Dirk Nowitzki,22
2010-01-09,29,3,8,Dirk Nowitzki,22
2010-01-13,30,2,16,Dirk Nowitzki,22
2010-01-15,32,2,5,Dirk Nowitzki,22
2010-01-17,19,4,3,Dirk Nowitzki,22
2010-01-18,37,3,7,Dirk Nowitzki,22
2010-01-20,28,1,5,Dirk Nowitzki,22
2010-01-22,15,1,8,Dirk Nowitzki,22
2010-01-24,20,3,5,Dirk Nowitzki,22
2010-01-26,28,5,8,Dirk Nowitzki,22
2010-01-28,19,0,5,Dirk Nowitzki,22
2010-01-30,28,2,9,Dirk Nowitzki,22
2010-02-01,28,1,8,Dirk Nowitzki,22
2010-02-03,20,2,7,Dirk Nowitzki,22
2010-02-05,21,4,8,Dirk Nowitzki,22
2010-02-08,15,1,8,Dirk Nowitzki,22
2010-02-09,17,1,4,Dirk Nowitzki,22
2010-02-16,24,6,9,Dirk Nowitzki,22
2010-02-17,28,3,7,Dirk Nowitzki,22
2010-02-19,23,5,4,Dirk Nowitzki,22
2010-02-20,28,2,5,Dirk Nowitzki,22
2010-02-22,23,1,7,Dirk Nowitzki,22
2010-02-24,31,1,9,Dirk Nowitzki,22
2010-02-26,37,4,9,Dirk Nowitzki,22
2010-02-28,36,7,8,Dirk Nowitzki,22
2010-03-01,27,1,13,Dirk Nowitzki,22
2010-03-03,22,3,5,Dirk Nowitzki,22
2010-03-05,31,3,12,Dirk Nowitzki,22
2010-03-06,27,2,5,Dirk Nowitzki,22
2010-03-08,24,3,6,Dirk Nowitzki,22
2010-03-10,12,4,5,Dirk Nowitzki,22
2010-03-13,20,3,12,Dirk Nowitzki,22
2010-03-17,26,5,7,Dirk Nowitzki,22
2010-03-20,28,2,5,Dirk Nowitzki,22
2010-03-22,16,3,5,Dirk Nowitzki,22
2010-03-23,18,2,2,Dirk Nowitzki,22
2010-03-25,15,3,7,Dirk Nowitzki,22
2010-03-27,13,3,10,Dirk Nowitzki,22
2010-03-29,34,10,10,Dirk Nowitzki,22
2010-03-31,28,6,5,Dirk Nowitzki,22
2010-04-01,24,0,6,Dirk Nowitzki,22
2010-04-03,30,3,13,Dirk Nowitzki,22
2010-04-07,22,0,9,Dirk Nowitzki,22
2010-04-09,40,0,10,Dirk Nowitzki,22
2010-04-10,39,2,7,Dirk Nowitzki,22
2010-04-12,25,3,8,Dirk Nowitzki,22
2010-04-14,19,5,5,Dirk Nowitzki,22
2009-10-28,24,8,1,Steve Nash,23
2009-10-30,18,20,6,Steve Nash,23
2009-11-01,14,14,3,Steve Nash,23
2009-11-03,30,8,3,Steve Nash,23
2009-11-04,12,4,2,Steve Nash,23
2009-11-06,16,12,3,Steve Nash,23
2009-11-08,11,17,3,Steve Nash,23
2009-11-09,21,20,2,Steve Nash,23
2009-11-11,12,10,1,Steve Nash,23
2009-11-12,13,5,0,Steve Nash,23
2009-11-15,23,9,4,Steve Nash,23
2009-11-17,12,16,3,Steve Nash,23
2009-11-19,13,10,3,Steve Nash,23
2009-11-22,20,9,0,Steve Nash,23
2009-11-25,11,16,3,Steve Nash,23
2009-11-27,9,11,5,Steve Nash,23
2009-11-29,20,16,3,Steve Nash,23
2009-12-01,20,8,3,Steve Nash,23
2009-12-02,14,5,5,Steve Nash,23
2009-12-05,32,6,2,Steve Nash,23
2009-12-06,12,10,0,Steve Nash,23
2009-12-08,27,8,2,Steve Nash,23
2009-12-11,20,18,7,Steve Nash,23
2009-12-12,28,7,2,Steve Nash,23
2009-12-15,25,13,3,Steve Nash,23
2009-12-17,16,13,5,Steve Nash,23
2009-12-19,15,15,7,Steve Nash,23
2009-12-21,18,10,1,Steve Nash,23
2009-12-23,24,12,1,Steve Nash,23
2009-12-25,14,8,2,Steve Nash,23
2009-12-26,36,9,4,Steve Nash,23
2009-12-28,16,13,3,Steve Nash,23
2009-12-30,11,8,4,Steve Nash,23
2010-01-02,19,13,4,Steve Nash,23
2010-01-05,30,12,3,Steve Nash,23
2010-01-06,26,12,2,Steve Nash,23
2010-01-08,16,12,1,Steve Nash,23
2010-01-11,30,11,7,Steve Nash,23
2010-01-13,20,9,4,Steve Nash,23
2010-01-15,12,11,2,Steve Nash,23
2010-01-16,5,5,4,Steve Nash,23
2010-01-18,22,12,4,Steve Nash,23
2010-01-20,12,15,5,Steve Nash,23
2010-01-22,8,7,5,Steve Nash,23
2010-01-23,23,6,4,Steve Nash,23
2010-01-25,15,15,5,Steve Nash,23
2010-01-26,23,9,1,Steve Nash,23
2010-01-28,19,11,4,Steve Nash,23
2010-01-31,11,16,8,Steve Nash,23
2010-02-01,18,12,1,Steve Nash,23
2010-02-03,17,10,2,Steve Nash,23
2010-02-05,23,10,8,Steve Nash,23
2010-02-10,15,11,3,Steve Nash,23
2010-02-16,4,16,4,Steve Nash,23
2010-02-17,9,12,5,Steve Nash,23
2010-02-19,6,6,3,Steve Nash,23
2010-02-21,11,17,4,Steve Nash,23
2010-02-24,20,13,4,Steve Nash,23
2010-02-26,8,11,2,Steve Nash,23
2010-02-28,18,11,5,Steve Nash,23
2010-03-01,11,10,2,Steve Nash,23
2010-03-03,2,13,2,Steve Nash,23
2010-03-04,14,15,2,Steve Nash,23
2010-03-06,12,5,3,Steve Nash,23
2010-03-12,14,8,2,Steve Nash,23
2010-03-14,13,12,2,Steve Nash,23
2010-03-16,13,14,3,Steve Nash,23
2010-03-19,15,10,7,Steve Nash,23
2010-03-21,17,8,1,Steve Nash,23
2010-03-22,12,12,7,Steve Nash,23
2010-03-26,9,9,5,Steve Nash,23
2010-03-28,14,11,5,Steve Nash,23
2010-03-30,22,10,4,Steve Nash,23
2010-03-31,24,14,7,Steve Nash,23
2010-04-02,9,7,1,Steve Nash,23
2010-04-03,10,5,3,Steve Nash,23
2010-04-07,18,12,4,Steve Nash,23
2010-04-09,11,12,2,Steve Nash,23
2010-04-11,23,11,1,Steve Nash,23
2010-04-13,18,10,3,Steve Nash,23
2010-04-14,5,11,2,Steve Nash,23
2009-10-28,28,13,3,Deron Williams,24
2009-10-30,21,9,4,Deron Williams,24
